Secteur,trimestre,code_region,code_dep,nombre_defaut
Commerce ; reparation d'automobiles et de motocycles,012021,53,035,10
Commerce ; reparation d'automobiles et de motocycles,012021,53,056,18
Commerce ; reparation d'automobiles et de motocycles,012021,75,016,4
Commerce ; reparation d'automobiles et de motocycles,012021,75,017,11
Commerce ; reparation d'automobiles et de motocycles,012021,75,019,7
Commerce ; reparation d'automobiles et de motocycles,012021,75,024,7
Commerce ; reparation d'automobiles et de motocycles,012021,75,033,41
Commerce ; reparation d'automobiles et de motocycles,012021,75,040,5
Commerce ; reparation d'automobiles et de motocycles,012021,75,047,16
Commerce ; reparation d'automobiles et de motocycles,012021,75,064,15
Commerce ; reparation d'automobiles et de motocycles,012021,75,079,4
Commerce ; reparation d'automobiles et de motocycles,012021,75,086,6
Commerce ; reparation d'automobiles et de motocycles,012021,75,087,7
Commerce ; reparation d'automobiles et de motocycles,012021,76,011,12
Commerce ; reparation d'automobiles et de motocycles,012021,76,012,5
Commerce ; reparation d'automobiles et de motocycles,012021,76,030,13
Commerce ; reparation d'automobiles et de motocycles,012021,76,031,23
Commerce ; reparation d'automobiles et de motocycles,012021,76,032,4
Commerce ; reparation d'automobiles et de motocycles,012021,76,034,30
Commerce ; reparation d'automobiles et de motocycles,012021,76,046,1
Commerce ; reparation d'automobiles et de motocycles,012021,76,065,4
Commerce ; reparation d'automobiles et de motocycles,012021,76,066,15
Commerce ; reparation d'automobiles et de motocycles,012021,76,081,7
Commerce ; reparation d'automobiles et de motocycles,012021,76,082,7
Commerce ; reparation d'automobiles et de motocycles,012021,84,001,13
Commerce ; reparation d'automobiles et de motocycles,012021,84,003,10
Commerce ; reparation d'automobiles et de motocycles,012021,84,007,5
Commerce ; reparation d'automobiles et de motocycles,012021,84,015,2
Commerce ; reparation d'automobiles et de motocycles,012021,84,026,13
Commerce ; reparation d'automobiles et de motocycles,012021,84,038,25
Commerce ; reparation d'automobiles et de motocycles,012021,84,042,23
Commerce ; reparation d'automobiles et de motocycles,012021,84,043,4
Commerce ; reparation d'automobiles et de motocycles,012021,84,063,13
Commerce ; reparation d'automobiles et de motocycles,012021,84,069,46
Commerce ; reparation d'automobiles et de motocycles,012021,84,073,13
Commerce ; reparation d'automobiles et de motocycles,012021,84,074,19
Commerce ; reparation d'automobiles et de motocycles,012021,93,004,1
Commerce ; reparation d'automobiles et de motocycles,012021,93,005,3
Commerce ; reparation d'automobiles et de motocycles,012021,93,006,54
Commerce ; reparation d'automobiles et de motocycles,012021,93,013,56
Commerce ; reparation d'automobiles et de motocycles,012021,93,083,29
Commerce ; reparation d'automobiles et de motocycles,012021,93,084,21
Commerce ; reparation d'automobiles et de motocycles,012021,94,2A,4
Commerce ; reparation d'automobiles et de motocycles,012021,94,2B,8
Commerce ; reparation d'automobiles et de motocycles,012022,01,971,16
Commerce ; reparation d'automobiles et de motocycles,012022,02,972,19
Commerce ; reparation d'automobiles et de motocycles,012022,03,973,2
Commerce ; reparation d'automobiles et de motocycles,012022,04,974,28
Commerce ; reparation d'automobiles et de motocycles,012022,06,976,1
Commerce ; reparation d'automobiles et de motocycles,012022,11,075,114
Commerce ; reparation d'automobiles et de motocycles,012022,11,077,58
Commerce ; reparation d'automobiles et de motocycles,012022,11,078,32
Commerce ; reparation d'automobiles et de motocycles,012022,11,091,30
Commerce ; reparation d'automobiles et de motocycles,012022,11,092,35
Commerce ; reparation d'automobiles et de motocycles,012022,11,093,82
Commerce ; reparation d'automobiles et de motocycles,012022,11,094,42
Commerce ; reparation d'automobiles et de motocycles,012022,11,095,33
Commerce ; reparation d'automobiles et de motocycles,012022,24,018,8
Commerce ; reparation d'automobiles et de motocycles,012022,24,028,9
Commerce ; reparation d'automobiles et de motocycles,012022,24,036,8
Commerce ; reparation d'automobiles et de motocycles,012022,24,037,20
Commerce ; reparation d'automobiles et de motocycles,012022,24,041,13
Commerce ; reparation d'automobiles et de motocycles,012022,24,045,14
Commerce ; reparation d'automobiles et de motocycles,012022,27,021,23
Commerce ; reparation d'automobiles et de motocycles,012022,27,025,11
Commerce ; reparation d'automobiles et de motocycles,012022,27,039,7
Commerce ; reparation d'automobiles et de motocycles,012022,27,058,8
Commerce ; reparation d'automobiles et de motocycles,012022,27,070,4
Commerce ; reparation d'automobiles et de motocycles,012022,27,071,24
Commerce ; reparation d'automobiles et de motocycles,012022,27,089,10
Commerce ; reparation d'automobiles et de motocycles,012022,27,090,2
Commerce ; reparation d'automobiles et de motocycles,012022,28,014,15
Commerce ; reparation d'automobiles et de motocycles,012022,28,027,19
Commerce ; reparation d'automobiles et de motocycles,012022,28,050,17
Commerce ; reparation d'automobiles et de motocycles,012022,28,061,6
Commerce ; reparation d'automobiles et de motocycles,012022,28,076,41
Commerce ; reparation d'automobiles et de motocycles,012022,32,002,12
Commerce ; reparation d'automobiles et de motocycles,012022,32,059,106
Commerce ; reparation d'automobiles et de motocycles,012022,32,060,18
Commerce ; reparation d'automobiles et de motocycles,012022,32,062,35
Commerce ; reparation d'automobiles et de motocycles,012022,32,080,11
Commerce ; reparation d'automobiles et de motocycles,012022,44,008,5
Commerce ; reparation d'automobiles et de motocycles,012022,44,010,12
Commerce ; reparation d'automobiles et de motocycles,012022,44,051,18
Commerce ; reparation d'automobiles et de motocycles,012022,44,052,1
Commerce ; reparation d'automobiles et de motocycles,012022,44,054,26
Commerce ; reparation d'automobiles et de motocycles,012022,44,055,6
Commerce ; reparation d'automobiles et de motocycles,012022,44,057,11
Commerce ; reparation d'automobiles et de motocycles,012022,44,067,15
Commerce ; reparation d'automobiles et de motocycles,012022,44,068,24
Commerce ; reparation d'automobiles et de motocycles,012022,44,088,11
Commerce ; reparation d'automobiles et de motocycles,012022,52,044,39
Commerce ; reparation d'automobiles et de motocycles,012022,52,049,25
Commerce ; reparation d'automobiles et de motocycles,012022,52,053,9
Commerce ; reparation d'automobiles et de motocycles,012022,52,072,15
Commerce ; reparation d'automobiles et de motocycles,012022,52,085,14
Commerce ; reparation d'automobiles et de motocycles,012022,53,022,11
Commerce ; reparation d'automobiles et de motocycles,012022,53,029,18
Commerce ; reparation d'automobiles et de motocycles,012022,53,035,21
Commerce ; reparation d'automobiles et de motocycles,012022,53,056,15
Commerce ; reparation d'automobiles et de motocycles,012022,75,016,8
Commerce ; reparation d'automobiles et de motocycles,012022,75,017,21
Commerce ; reparation d'automobiles et de motocycles,012022,75,019,9
Commerce ; reparation d'automobiles et de motocycles,012022,75,023,2
Commerce ; reparation d'automobiles et de motocycles,012022,75,024,7
Commerce ; reparation d'automobiles et de motocycles,012022,75,033,59
Commerce ; reparation d'automobiles et de motocycles,012022,75,040,15
Commerce ; reparation d'automobiles et de motocycles,012022,75,047,15
Commerce ; reparation d'automobiles et de motocycles,012022,75,064,23
Commerce ; reparation d'automobiles et de motocycles,012022,75,079,7
Commerce ; reparation d'automobiles et de motocycles,012022,75,086,13
Commerce ; reparation d'automobiles et de motocycles,012022,75,087,12
Commerce ; reparation d'automobiles et de motocycles,012022,76,009,5
Commerce ; reparation d'automobiles et de motocycles,012022,76,011,10
Commerce ; reparation d'automobiles et de motocycles,012022,76,012,8
Commerce ; reparation d'automobiles et de motocycles,012022,76,030,20
Commerce ; reparation d'automobiles et de motocycles,012022,76,031,41
Commerce ; reparation d'automobiles et de motocycles,012022,76,032,5
Commerce ; reparation d'automobiles et de motocycles,012022,76,034,41
Commerce ; reparation d'automobiles et de motocycles,012022,76,046,7
Commerce ; reparation d'automobiles et de motocycles,012022,76,048,2
Commerce ; reparation d'automobiles et de motocycles,012022,76,065,2
Commerce ; reparation d'automobiles et de motocycles,012022,76,066,23
Commerce ; reparation d'automobiles et de motocycles,012022,76,081,14
Commerce ; reparation d'automobiles et de motocycles,012022,76,082,8
Commerce ; reparation d'automobiles et de motocycles,012022,84,001,15
Commerce ; reparation d'automobiles et de motocycles,012022,84,003,9
Commerce ; reparation d'automobiles et de motocycles,012022,84,007,9
Commerce ; reparation d'automobiles et de motocycles,012022,84,015,4
Commerce ; reparation d'automobiles et de motocycles,012022,84,026,21
Commerce ; reparation d'automobiles et de motocycles,012022,84,038,44
Commerce ; reparation d'automobiles et de motocycles,012022,84,042,29
Commerce ; reparation d'automobiles et de motocycles,012022,84,043,2
Commerce ; reparation d'automobiles et de motocycles,012022,84,063,27
Commerce ; reparation d'automobiles et de motocycles,012022,84,069,71
Commerce ; reparation d'automobiles et de motocycles,012022,84,073,19
Commerce ; reparation d'automobiles et de motocycles,012022,84,074,21
Commerce ; reparation d'automobiles et de motocycles,012022,93,004,9
Commerce ; reparation d'automobiles et de motocycles,012022,93,005,2
Commerce ; reparation d'automobiles et de motocycles,012022,93,006,53
Commerce ; reparation d'automobiles et de motocycles,012022,93,013,81
Commerce ; reparation d'automobiles et de motocycles,012022,93,083,55
Commerce ; reparation d'automobiles et de motocycles,012022,93,084,29
Commerce ; reparation d'automobiles et de motocycles,012022,94,2A,5
Commerce ; reparation d'automobiles et de motocycles,012022,94,2B,1
Commerce ; reparation d'automobiles et de motocycles,012023,01,971,12
Commerce ; reparation d'automobiles et de motocycles,012023,02,972,24
Commerce ; reparation d'automobiles et de motocycles,012023,03,973,2
Commerce ; reparation d'automobiles et de motocycles,012023,04,974,28
Commerce ; reparation d'automobiles et de motocycles,012023,06,976,2
Commerce ; reparation d'automobiles et de motocycles,012023,11,075,172
Commerce ; reparation d'automobiles et de motocycles,012023,11,077,136
Commerce ; reparation d'automobiles et de motocycles,012023,11,078,41
Commerce ; reparation d'automobiles et de motocycles,012023,11,091,34
Commerce ; reparation d'automobiles et de motocycles,012023,11,092,36
Commerce ; reparation d'automobiles et de motocycles,012023,11,093,73
Commerce ; reparation d'automobiles et de motocycles,012023,11,094,52
Commerce ; reparation d'automobiles et de motocycles,012023,11,095,45
Commerce ; reparation d'automobiles et de motocycles,012023,24,018,12
Commerce ; reparation d'automobiles et de motocycles,012023,24,028,28
Commerce ; reparation d'automobiles et de motocycles,012023,24,036,12
Commerce ; reparation d'automobiles et de motocycles,012023,24,037,36
Commerce ; reparation d'automobiles et de motocycles,012023,24,041,11
Commerce ; reparation d'automobiles et de motocycles,012023,24,045,29
Commerce ; reparation d'automobiles et de motocycles,012023,27,021,29
Commerce ; reparation d'automobiles et de motocycles,012023,27,025,20
Commerce ; reparation d'automobiles et de motocycles,012023,27,039,15
Commerce ; reparation d'automobiles et de motocycles,012023,27,058,9
Commerce ; reparation d'automobiles et de motocycles,012023,27,070,6
Commerce ; reparation d'automobiles et de motocycles,012023,27,071,30
Commerce ; reparation d'automobiles et de motocycles,012023,27,089,19
Commerce ; reparation d'automobiles et de motocycles,012023,27,090,8
Commerce ; reparation d'automobiles et de motocycles,012023,28,014,26
Commerce ; reparation d'automobiles et de motocycles,012023,28,027,24
Commerce ; reparation d'automobiles et de motocycles,012023,28,050,24
Commerce ; reparation d'automobiles et de motocycles,012023,28,061,11
Commerce ; reparation d'automobiles et de motocycles,012023,28,076,46
Commerce ; reparation d'automobiles et de motocycles,012023,32,002,15
Commerce ; reparation d'automobiles et de motocycles,012023,32,059,143
Commerce ; reparation d'automobiles et de motocycles,012023,32,060,40
Commerce ; reparation d'automobiles et de motocycles,012023,32,062,75
Commerce ; reparation d'automobiles et de motocycles,012023,32,080,17
Commerce ; reparation d'automobiles et de motocycles,012023,44,008,11
Commerce ; reparation d'automobiles et de motocycles,012023,44,010,22
Commerce ; reparation d'automobiles et de motocycles,012023,44,051,30
Commerce ; reparation d'automobiles et de motocycles,012023,44,052,10
Commerce ; reparation d'automobiles et de motocycles,012023,44,054,31
